	index	Datum uitspraak:	Datum publicatie:	Rechtsgebieden:	Bijzondere kenmerken:	Vindplaatsen:	Inhoudsindicatie:	Formele relaties:
448	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5806&showbutton=true	07-10-2022	14-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Verzoek benoeming deskundige huurprijs bedrijfsruimte.	
449	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8392&showbutton=true	07-10-2022	11-10-2022	Verbintenissenrecht	Eerste aanleg - meervoudig	"AR-Updates.nl 2022-1133 
            
            Rechtspraak.nl"	96 Rv: meervoudig. 7:661 BW. Belangenverstrengeling + valsheid in geschrifte Werknemer aansprakelijk voor schade als gevolg van opzet of bewuste roekeloosheid. Werkgever moet dat nader onderbouwen. Bonusuitkering terecht vernietigd op grond van dwaling.	
450	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8523&showbutton=true	07-10-2022	17-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	zorgverzekeringsovereenkomst; afwikkeling conform artikel 6:44 BW	
451	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9095&showbutton=true	07-10-2022	17-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"De moeder heeft terecht gesteld dat in artikel 2.4.3 van het Procesreglement Civiel jeugdrecht is bepaald een verzoek tot ondertoezichtstelling na een voorlopige ondertoezichtstelling uiterlijk vijf weken voor afloop van de voorlopige ondertoezichtst...  
                 meer"	
452	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8583&showbutton=true	07-10-2022	18-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Faillissement gedaagde partij. Artikel 26 en 29 Fw. Schorsing van rechtswege.	
453	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8404&showbutton=true	07-10-2022	18-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Huurachterstand in conventie toegewezen. Vorderingen in reconventie tot (immateriële) schadevergoeding afgewezen. Salaris gemachtigde in proceskostenveroordeling in reconventie op lager bedrag omdat huurder in persoon procedeert.	
454	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8405&showbutton=true	07-10-2022	18-10-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vordering van pensioenuitvoerder en drie stichtingen tot betaling facturen. Afdracht van pensioen en diverse bijdragen. Werkgever heeft zich niet afgemeld en niet aangetoond dat hij op enig moment elders aangemeld was. Vorderingen toegewezen.	
455	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8589&showbutton=true	07-10-2022	18-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vrijwaringsincident. Artikel 210 lid 1 Rv. Toewijzing.	
456	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8602&showbutton=true	07-10-2022	18-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Factuur tandartsbehandeling	
457	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8604&showbutton=true	07-10-2022	18-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis, huur, servicekosten.	
458	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:6000&showbutton=true	07-10-2022	21-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Consument onvolledig geïnformeerd over nieuwe leveringsovereenkomst energie, na faillissement leverancier. Redelijkerwijs aannemelijk dat gedaagde de overeenkomst met nieuwe leverancier niet zo was overeengekomen indien de juiste informatie was verst...  
                 meer"	
459	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10310&showbutton=true	07-10-2022	17-10-2022	Verbintenissenrecht	Rekestprocedure	"PS-Updates.nl 2022-0656 
            
            Rechtspraak.nl"	VDO - verzoek benoeming neuroloog afgewezen - geen compleet en betrouwbaar medisch dossier - onduidelijkheid over toedracht eerdere aanrijding - expertise om die reden niet zinvol	
460	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8581&showbutton=true	07-10-2022	18-10-2022	Civiel recht	Beschikking	Rechtspraak.nl	Beschikking in het kader van een gehouden voorlopig getuigenverhoor. Verschoningsrecht? Partijgetuige? Dwangsom? Afwijzing.	
461	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8659&showbutton=true	07-10-2022	21-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis na deskundigenbericht.	
462	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3660&showbutton=true	07-10-2022	24-10-2022	Personen- en familierecht	Beschikking	"Jeugdrecht.nl JR-2022-0068 
            
            Rechtspraak.nl"	(spoed)machtiging tot uithuisplaatsing, inhoudelijke behandeling ter zitting zonder (door moeder gewenste) bijstand van een advocaat, geen mogelijkheden hiertoe.	
463	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9130&showbutton=true	07-10-2022	28-10-2022	Civiel recht	Beschikking	Rechtspraak.nl	afwijzen verlenging ondertoezichtstelling en afwijzen wijzigen zorgregeling/hoofdverblijfplaats vechtscheiding	
464	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9131&showbutton=true	07-10-2022	28-10-2022	Civiel recht	Beschikking	Rechtspraak.nl	ondertoezichtstellng en machtiging tot uithuisplaatsing bij oma vaderszijde, ondanks slechte verstandhouding moeder en oma vaderszijde	
465	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8724&showbutton=true	07-10-2022	24-10-2022	Arbeidsrecht	Beschikking	"PS-Updates.nl 2022-0660 
            
            AR-Updates.nl 2022-1191 
            
            Rechtspraak.nl"	Ongeval vrijwilliger evenement schaatsbaan; baanwacht. Organisator heeft niet voldaan aan haar zorgplicht v.w.b. de door haar gegeven instructies. Causaal verband aanwezig tussen onvoldoende instructies en het ongeval. Organisator aansprakelijk.	
466	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9287&showbutton=true	07-10-2022	08-11-2022	Burgerlijk procesrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	843a-incident ten behoeve van vrijwaringsincident, aan vereisten is voldaan: NAW-gegevens van voormalige medewerker moeten worden verstrekt. AVG staat hieraan niet in de weg; NAW-gegevens zijn noodzakelijk voor instellen rechtsvordering	
467	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5699&showbutton=true	06-10-2022	07-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Kort geding, Op tegenspraak	Rechtspraak.nl	Kort geding; gevorderde ontruiming en contractuele boete i.v.m. hennepteelt toegewezen	
468	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3673&showbutton=true	06-10-2022	12-10-2022	Civiel recht	Wraking	Rechtspraak.nl	Verzoekers niet-ontvankelijk in hun verzoek. Wrakingsverzoek niet gemotiveerd.	
469	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5582&showbutton=true	06-10-2022	12-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Beschikking	Rechtspraak.nl	"De moeder heeft onvoldoende gesteld en onderbouwd dat er sprake is van ‘grove miskenning’ van de wettelijke maatstaven. Zij heeft geen concreet standpunt ingenomen over wat de kinderalimentatie had moeten zijn conform de wettelijke maatstaven en hoe ...  
                 meer"	
470	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5673&showbutton=true	06-10-2022	06-10-2022	Verbintenissenrecht	Kort geding	"Sdu Nieuws Huurrecht 2022/249 
            
            Rechtspraak.nl"	Verhuurder mag broer en zus uit woning zetten voor veroorzaken overlast.	
471	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4423&showbutton=true	06-10-2022	13-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	kort geding/schorsen landelijk stadionverbod/ aan de beroepsprocedure van de KNVB die in deze zaak is gevoerd kleven zodanige gebreken dat moet worden geconcludeerd dat er geen sprake is geweest van een eerlijke procesgang/schending hoor-wederhoor en zorgvuldigheidsbeginsel	
472	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7707&showbutton=true	06-10-2022	13-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	"Kort geding. Ex-echtgenoten. Door de rechtbank is in een eerder uitvoerbaar bij voorraad verklaard vonnis, bij wijze van verdeling, bepaald dat de voormalige echtelijke woning aan een derde dient te worden verkocht. Gedaagde is gehouden om de besliss...  
                 meer"	
473	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8739&showbutton=true	06-10-2022	14-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	redelijke kosten meerwerk, opschorting, verrekening	
474	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8348&showbutton=true	06-10-2022	17-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Auteurswet. Op een website is een boek geüpload met daarin vier liederen van eiser. Deze zijnauteursrechterlijk beschermd. Gedaagde betwist gemotiveerd dat hij het boek heeft geüpload. Eiser wordt in de gelegenheid gesteld om bewijs te leveren hiervan.	
475	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10724&showbutton=true	06-10-2022	18-10-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Toewijzing dwangakkoord. Klare taal.	
476	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10210&showbutton=true	06-10-2022	06-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	"Vordering VWN om asielopvang zo spoedig mogelijk in overeenstemming te brengen met de daarvoor geldende normen wordt grotendeels toegewezen. Op de Staat (en het COA) rust de verplichting om asielzoekers menswaardig op te vangen. Die verplichting word...  
                 meer"	
477	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10677&showbutton=true	06-10-2022	20-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Beëindiging ouderlijk gezag en benoeming voogdij (artikel 1:266, eerste lid onder a, BW en artikel 1:275, eerste lid, BW)
Afwijzing verzoek verlenging ondertoezichtstelling en verlenging machtiging
Afwijzing verzoek tot wijziging van het ouderlijk gezag en tot vaststelling/wijziging van het hoofdverblijf"	
478	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8851&showbutton=true	06-10-2022	26-10-2022	Verbintenissenrecht	Kort geding	Rechtspraak.nl	Vonnis in kort geding. Vorderingen m.b.t. staanplaatsovereenkomst afgewezen.	
479	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8339&showbutton=true	06-10-2022	17-10-2022	Aanbestedingsrecht	Kort geding	"Module Aanbesteding 2022/1903 
            
            Rechtspraak.nl"	Vordering intrekking gunningsbesluit / heraanbesteding afgewezen. Kritiek op beordelingssystematiek had in een eerder stadium moeten plaatsvinden. Geen gebrekkige motivering besluit. Beperkt toetsingskader beoordeling kwalitatieve criteria.	
480	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8865&showbutton=true	06-10-2022	11-10-2022	Civiel recht	Kort geding	"Module Aanbesteding 2022/1908 
            
            Rechtspraak.nl"	Kort geding. Verkoop gemeentegrond. Strijd met Didam-arrest? Openbare selectieprocedure? o.g.v. objectieve, toetsbare en redelijke criteria mocht de gemeente aannemen dat er één serieuze gegadigde was voor aankoop van de grond. Afwijzing vorderingen.	
481	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8871&showbutton=true	06-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Verstek	Rechtspraak.nl	Ambtshalve toetsing (AT). Toepassing Tiketa-arrest. Sanctie schending informatieplichten. Beding schadevergoeding vroegtijdig beëindigen overeenkomst onredelijk bezwarend.	
482	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8870&showbutton=true	06-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Verstek	Rechtspraak.nl	Ambtshalve toetsing (AT). De vordering ziet niet op het onderhoudsabonnement, maar op de kosten van de reparatie van een storing in de CV-ketel. Dit betreft een separate overeenkomst. Niet voldaan aan de stelplicht.	
483	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6467&showbutton=true	06-10-2022	04-11-2022	Personen- en familierecht	Kort geding	Rechtspraak.nl	Kort geding, vordering tot toevertrouwing van in Spanje verblijvende minderjarige afgewezen, voorzieningenrechter onbevoegd, op verzoek van partijen verwezen naar Cross Border Mediation	
484	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6512&showbutton=true	06-10-2022	07-11-2022	Personen- en familierecht	Kort geding	Rechtspraak.nl	Kort geding, vordering tot toevertrouwing van in Oostenrijk verblijvende minderjarige afgewezen, voorzieningenrechter onbevoegd	
485	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:11353&showbutton=true	06-10-2022	09-11-2022	Verbintenissenrecht	Kort geding	Rechtspraak.nl	Kort geding. Afwijzing vordering om de Staat te veroordelen in beslag genomen goederen terug te geven.	
486	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:3964&showbutton=true	05-10-2022	05-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Gedaagde heeft onrechtmatig jegens eiseres gehandeld door tegen haar op te treden als advocaat en uitlatingen te doen over haar zelfmoordpoging. Gedaagde is geen schadevergoeding verschuldigd, omdat onvoldoende aannemelijk is gemaakt dat eiseres door de uitlatingen schade heeft geleden.	
487	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:3963&showbutton=true	05-10-2022	05-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Voormalig advocaat heeft door te procederen tegen zijn voormalige cliënt en daar uitspraken te doen over een andere voormalig cliënt niet onrechtmatig gehandeld.	
488	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:3962&showbutton=true	05-10-2022	05-10-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Gedaagde heeft onrechtmatig jegens eiseres gehandeld door informatie over haar zelfmoordpoging (te laten) delen in het openbaar. Gedaagde is geen schadevergoeding verschuldigd, omdat onvoldoende aannemelijk is gemaakt dat eiseres door de uitlatingen schade heeft geleden.	
489	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8240&showbutton=true	05-10-2022	05-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Bevoegdheidsincident. Internationale bevoegdheid. Expeditie. Sprake van bevoegdheid krachtens het bepaalde achter het tweede gedachtestreepje van sub b van onderdeel 1 van artikel 7 Brussel I bis-Vo.	
490	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8298&showbutton=true	05-10-2022	06-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	Kort geding. Naar voorlopig oordeel heeft eiser geen toestemming gegeven voor het in gebruik nemen van de woning door gedaagden. Toezegging van andere deelgenoot tot verblijf in de woning is dan ook ongeldig. Ontruiming.	
491	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8322&showbutton=true	05-10-2022	06-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eindvonnis in vervolg op ECLI:NL:RBROT:2022:1641. Ontwikkeling veilingplatform. Cessie? Toelaatbaarheid eiswijzigingen conventie en reconventie. Gevolgen tekortkoming. Ontbinding en samenhangende overeenkomsten. Ongedaanmakingsverbintenissen en aanvullende schadevergoeding, waaronder gemiste winst.	
492	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8323&showbutton=true	05-10-2022	06-10-2022	Verbintenissenrecht	Kort geding	Rechtspraak.nl	"KG. Partijen hebben een overeenkomst gesloten voor de koop van het ontwerp en de IE-rechten van een model sleepboot (2409-model). Overeengekomen is dat vergoeding door gedaagde aan eiser in termijnen geschiedt wanneer gedaagde een 2409 boot verkoopt ...  
                 meer"	
493	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5733&showbutton=true	05-10-2022	06-10-2022	Civiel recht	Kort geding, Op tegenspraak	Rechtspraak.nl	"“Kort geding. Vordering ontruiming van een parkeerplaats waar een middels een veiling verkochte industriële kraan ligt opgeslagen. Koper is huurder geworden en betaalt huur. Veilinghuis zegt huurovereenkomst op. Voorzieningenrechter oordeelt dat spra...  
                 meer"	
494	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8269&showbutton=true	05-10-2022	07-10-2022	Verbintenissenrecht	Eerste aanleg - meervoudig	Rechtspraak.nl	Fraudepolis. De dekkingsuitsluitingsgrond van art 3.3 ziet ook de directeur van de dochteronderneming. (Niet-)handelen directeur valt onder de uitsluiting van art. 3.3 polis omdat dit heeft bijgedragen aan de cultuur van exorbitante zelfverrijking. Geen dekking.	
495	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3574&showbutton=true	05-10-2022	07-10-2022	Civiel recht	Verzet	Rechtspraak.nl	"Verzet. Niet-ontvankelijkheid. Verstekvonnis wordt niet in persoon aan gedaagde betekend. Ingevolge artikel 143 lid 3 Rv vangt de termijn van vier weken waarbinnen het verzet moet worden gedaan (ook) aan op de dag waarop het vonnis ten uitvoer wordt ...  
                 meer"	
496	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5698&showbutton=true	05-10-2022	07-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	De nieuwe bakfiets van fabrikant Bakfiets.nl verschilt zodanig van haar oude model dat zij hiermee geen inbreuk maakt op de auteursrechten van de bakfiets van fabrikant Urban Arrow.	
497	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5675&showbutton=true	05-10-2022	10-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Kort geding, Op tegenspraak	Rechtspraak.nl	Kort geding. Vordering tot nakoming van een overeenkomst. Haviltex. Uitleg van een bepaling in de overeenkomst.	
498	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3627&showbutton=true	05-10-2022	10-10-2022	Civiel recht	Bodemzaak, Op tegenspraak, Tussenuitspraak	Rechtspraak.nl	Zoutwinning. Schade aan woning. Betekenis van rapport adviescommissie. Moet er sprake zijn van een eensluidend advies van de leden van de commissie om Nedmag aan het rapport te houden?	
499	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8330&showbutton=true	05-10-2022	10-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Pensioenverevening op grond van de WVPS	
500	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:3961&showbutton=true	05-10-2022	05-10-2022	Arbeidsrecht	Eerste aanleg - meervoudig	"AR-Updates.nl 2022-1121 
            
            Rechtspraak.nl"	Werkneemster heeft in strijd met een geheimhoudingsbeding uit de vaststellingsovereenkomst gehandeld. Op de schending daarvan staat geen boete en ook is onvoldoende aannemelijk gemaakt dat de werkgever door de uitlatingen schade heeft geleden.	
501	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8754&showbutton=true	05-10-2022	10-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Ontstaat door het aangaan van een gesprek met een voorgedragen kandidaat een overeenkomst met de uitzendoranisatie? Nee. Het aangaan van een gesprek met de kandidaat kwalificeert niet als een wilsverklaring tot aanvaarding van een aanbod.	
502	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8321&showbutton=true	05-10-2022	06-10-2022	Goederenrecht	Eerste aanleg - enkelvoudig	"S&E HB 2022/20, UDH:S&E HB/53006 
            
            Rechtspraak.nl"	"Objectieve uitleg begrip ""winkelruimte"" in splitsingsreglement. Het gebruik van de bedrijfsruimte door (flits)bezorger van boodschappen als distributiecentrum en afhaalpunt valt niet onder dit begrip en is in strijd met het reglement."	
503	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10318&showbutton=true	05-10-2022	11-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	"Kort geding. Eiser is niet-ontvankelijk in zijn vordering. Tegen de beslissing van de inrichtingsarts in de PI staat met artikel 71b Pbw en verder een met voldoende waarborgen omklede rechtsgang open en eiser heeft niet aannemelijk gemaakt dat hij de...  
                 meer"	
504	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5672&showbutton=true	05-10-2022	12-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Koop van omgekatte kampeerwagen is vernietigd op grond van dwaling.	
505	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10170&showbutton=true	05-10-2022	12-10-2022	Verbintenissenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Burenrecht. Vordering tot nakoming vaststellingsovereenkomst (snoeiverplichting populier en conifeer)  op straffe van een dwangsom. Geen sprake van overmacht. Toewijzing vordering inclusief dwangsom.	
506	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10017&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	De eigenaar van een garagebox vordert gedeeltelijke verwijdering dan wel aanpassing van de serre op het naastgelegen perceel, dat de garagebox wordt hersteld en dat haar schade wordt vergoed. De rechtbank wijst een deel van de vorderingen toe.	
507	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8506&showbutton=true	05-10-2022	12-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	huurrecht, einde huurovereenkomst woning, nieuwe eigenaar, cessie van huurachterstand aan nieuwe eigenaar niet gesteld en niet onderbouwd,	
508	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10222&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Bouwzaak. Geschil tussen aannemer en onderaannemer (stukadoor) over gebreken aan stucwerk aan buitenzijde woning.	
509	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7661&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	"Burgerlijk recht; Handel; Vonnis in kort geding
Voldoende spoedeisend belang bij vordering tot afgifte van autosleutels. Kortgedingprocedure leent zich niet voor nadere bewijslevering door partijen.
In dit kort geding kan niet met voldoende mate van zekerheid worden vastgesteld dat er nog twee andere (extra) autosleutels zijn. Vordering afgewezen."	
510	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7660&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	In kort geding gevorderde ontruiming afgewezen. Huurachterstand minder dan drie maanden, contractuele uitsluiting opschorting wegens gebreken mogelijk niet rechtsgeldig, overlast onvoldoende vaststaand.	
511	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:2934&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Eiseres heeft een vordering ter verificatie ingediend. De curatoren betwisten de vordering. De rechtbank wijst de vordering af, omdat deze onvoldoende is onderbouwd en onbegrijpelijk is.	
512	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5748&showbutton=true	05-10-2022	13-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Overeenkomst van opdracht. Projectleider vordert betaling openstaande facturen. Verweer gebaseerd op toerekenbare tekortkoming opdrachtgever slaagt niet, reeds omdat schade onvoldoende is onderbouwd.	
513	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7784&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Incidentele vorderingen ex artikel 223 Rv deels afgewezen. Op dit moment kan niet worden geoordeeld dat met voldoende zekerheid vast staat dat de vorderingen van eisers in de bodemzaak zullen worden toegewezen. Een afweging van de belangen leidt niet...  
                 meer"	
514	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7785&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Tussenvonnis. Aankondiging benoeming deskundige.	
515	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3709&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig, Proceskostenveroordeling, Op tegenspraak	Rechtspraak.nl	Erfdienstbaarheid van weg. Uitleg akte van vestiging erfdienstbaarheid. Geïntensiveerd gebruik van de weg valt binnen de inhoud van de gevestigde erfdienstbaarheid.	
516	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5736&showbutton=true	05-10-2022	13-10-2022	Verbintenissenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	In conventie vordering tot nakoming betalingsverplichting. Wie is contractspartij? Verrekening. Algemene voorwaarden toepasselijk? Vernietigbaar? In reconventie vordering schadevergoeding op grond van wanprestatie en onrechtmatige daad.	
517	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5624&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig, Tussenuitspraak	Rechtspraak.nl	Tusssenvonnis. Berekening van succes fee (/transactiefee) voor verrichte financiele advieswerkzaamheden; herinvestering niet in mindering brengen; earn-out optellen bij verkoopopbrengst; matiging fee; artikel 6:248 lid 2 BW; opdracht ex artikel 22 Rv	
518	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5690&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Gebruiksrecht toegangsweg. Opzegging. Noodweg.	
519	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8793&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Onderaannemer niet betrokken bij totstandkoming rapport en niet is gebleken dat de deskundige de in de branche gebruikelijke tolerantieregels heeft toegepast. Het rapport kan daarom niet dienen als onderbouwing van de gestelde gebreken in het werk.	
